,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1439,678,0,75,63986.3,3.242890295,12,1,0,5.6823952129999995,383.5428131,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
908,15964,2,75,7862.38,0.760277434,11,1,1,7.176700824,649.8383392000001,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5483,4802,2,75,7503.93,12.05761,11,1,0,50.33619,4726.095224000001,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
4334,611,0,48,54174.87,6.931742999999999,11,2,0,1.347728,767.0616094999999,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7399,5933,0,58,34267.42,15.80681,11,2,0,69.9263,6820.821559999999,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0
4779,46623,1,44,36514.93,11.7274,13,1,0,1.9058599999999999,362.550034,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
5192,2057,4,47,38354.6,6.028391,12,2,1,66.61075,5828.46448,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6078,203,1,45,6313.21,11.40338,10,0,1,52.36613,5326.5559969999995,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
6965,27551,1,46,32491.4,3.536018,7,2,0,68.88401999999999,5867.148335,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0
9374,7883,0,57,42113.2,12.12624,8,2,0,55.63584,5180.761441,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0
8247,161,0,58,18436.32,8.282233999999999,8,0,0,45.92276,3903.9205520000005,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
8595,32812,2,38,13846.51,16.6785,12,2,0,65.12634,5975.2298009999995,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
1875,3628,3,89,4592.51,10.96531534,15,2,1,7.8270551489999995,846.2276311,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0
233,16882,1,27,41151.14,8.272244827,11,3,0,16.0708543,1575.683555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
8363,12153,3,68,33056.02,10.5873,11,1,0,67.88471,6076.692844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
3979,24774,1,80,5864.01,11.07131,6,0,1,9.8256,1306.2708910000001,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6416,1925,4,24,22431.45,14.15969,16,1,1,65.91841,6277.33482,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0
5663,333,1,89,34774.75,12.13849,12,1,0,68.76753000000001,5762.602883,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
9664,8542,1,46,22991.24,2.936454,8,1,0,65.85945,5667.494149,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
5607,77,4,63,28253.53,8.305023,14,0,1,59.43102,5361.231393,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
959,189,1,21,36226.45,10.026096899999999,13,1,0,1.4437753219999998,985.5778302000001,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
5990,36293,1,42,63482.69,13.243310000000001,10,1,0,48.95603,4556.968246,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
108,30,0,42,30649.31,12.65015936,9,2,2,14.76468813,1963.3326829999999,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1163,128,0,23,28987.95,7.553373948,9,2,1,8.634921784,1270.22182,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0
4693,17248,0,41,44031.24,6.1123959999999995,11,1,0,2.8561490000000003,830.1003254,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3649,37878,2,51,1062.32,6.742667,14,1,1,10.86612,1209.9646070000001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0
6824,9077,1,38,24646.95,3.96553,15,1,0,68.21396,5828.531986,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
7723,143,3,64,45278.46,8.059319,9,0,1,45.80397,4798.084750999999,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0
5723,45694,3,37,67720.61,8.291986999999999,17,0,0,61.0588,5209.859079999999,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
6768,1181,2,69,47385.23,8.072572000000001,14,1,0,54.46856999999999,4775.063711,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0
9886,195,3,89,45544.64,9.009847,17,2,0,67.063,6211.528262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
3370,718,2,67,29224.99,2.589804,10,0,0,9.060744999999999,1161.650257,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5711,21177,0,56,23021.26,5.401204,16,3,0,66.19811,6136.96562,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
5776,22795,3,21,30431.48,8.782589,12,0,1,63.45489,6161.945347999999,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
5112,2000,4,33,83651.89,10.7853,15,0,0,47.96609,5012.1438100000005,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
3340,260,4,68,72454.65,7.802625,10,3,0,18.62057,2654.737765,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0
342,641,0,51,45225.74,12.71107869,14,2,0,9.475983046,1022.4156220000001,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
199,2998,6,36,52232.97,8.359515606,13,1,0,2.905283283,558.2340556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
8687,5334,4,44,18033.08,6.863699,7,1,0,49.71999,4553.52168,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
5013,11499,8,24,14083.69,12.195789999999999,15,1,0,66.89524,6234.682272999999,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0
9527,8140,3,25,35159.56,9.592787,14,0,0,64.68955,5949.914693,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0
5332,1373,4,56,135891.8,2.475863,17,1,0,53.77863000000001,5017.361668,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
9167,6570,1,74,125568.9,14.071279999999998,8,0,0,50.8968,4740.002962,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0
2740,200,2,72,20465.98,10.10886,10,1,1,8.257765,825.6485531000001,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0
3381,38334,1,56,55492.69,7.42634,10,3,1,23.91177,2059.963787,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0
35,14103,1,52,8283.29,13.80362698,11,0,1,5.478588203999999,1209.961168,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
7792,41392,4,57,27210.96,13.73836,12,0,1,45.91152,4522.6353770000005,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
220,27590,3,23,17814.0,18.19542503,14,0,0,2.73951266,1046.054674,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9879,832,3,64,19023.99,10.71119,17,0,0,60.24089,5551.218207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
5681,1144,2,48,39445.97,10.97816,12,1,0,57.49365,5473.390797999999,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
9336,1363,1,35,123006.3,9.006029,12,0,0,38.2827,3376.3517090000005,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
7915,165,2,89,24417.9,10.58549,13,0,0,58.06953000000001,5026.193308,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
1320,3161,0,42,19165.73,5.221173325,11,0,1,5.7018635,831.9771606,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
4848,14601,0,44,13476.42,5.93299,11,0,0,4.579843,983.1469135,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
5793,168,0,37,17952.0,11.224260000000001,11,1,0,69.68705,6205.48799,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
4652,441,3,29,50156.65,13.2393,9,0,2,10.138589999999999,1069.807995,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9770,16955,2,51,13538.2,9.839701,14,0,0,68.90290999999999,6368.533526,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0
4659,2006,1,69,32032.54,8.081871000000001,12,1,0,4.208515,956.1671721000001,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
4960,2085,3,77,67829.44,10.344439999999999,15,0,0,10.90429,1507.261366,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1
9437,362,1,19,36206.69,11.671389999999999,15,2,1,66.49811,5661.862374,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2474,2709,4,83,37471.31,9.731762,8,1,0,2.464275,1030.224777,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0
53,94,0,31,44137.6,11.13960534,6,0,0,1.55278221,452.87215039999995,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
5662,194,1,35,9377.76,7.510036,14,0,1,66.15315,5812.769976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
5108,41563,2,38,8952.88,7.350533,14,1,0,53.07379,5233.690338,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
6936,2220,0,59,31686.42,8.248608,12,1,0,66.49134000000001,5751.088702,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
9133,660,2,64,14644.85,9.882078,8,0,0,66.67389,6543.668076,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0
7079,429,2,80,81884.76,10.18103,20,2,0,61.03116,5448.251802000001,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4411,86,1,29,37947.15,11.59418,14,2,0,4.055418,1002.424825,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
7762,2275,1,37,11096.39,11.3321,8,1,0,61.41766,5876.66853,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
3851,8778,1,29,36269.92,14.1032,7,0,0,14.268579999999998,1937.879436,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1
4802,8751,3,55,14676.6,10.42719,13,0,0,21.49074,2886.6789440000002,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1
1572,1907,0,34,52634.87,6.842059381,10,1,0,3.0985602660000002,723.0321035000001,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0
4267,214,1,27,67600.28,8.903042,10,2,1,7.218928999999999,1144.50246,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0
3024,910,0,64,44900.84,10.03005,9,1,0,7.342789,1221.605576,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1
1328,19001,3,83,35982.39,10.622409199999998,10,1,0,5.173463744,825.6469228,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
5747,11677,3,49,51058.06,5.379363,12,1,1,52.51777,5463.7099259999995,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0
88,25576,4,21,15609.05,8.913898759,12,4,0,3.76663012,1393.202392,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
9408,10185,4,23,28614.43,9.020448,14,0,0,41.97598,3830.1246929999998,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0
5951,4465,1,53,70622.1,5.573652,16,1,0,55.24695,4815.434176,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1
5599,13266,1,45,220383.0,7.925636999999999,14,1,2,59.60867,5326.929679999999,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
7654,7244,3,44,23083.74,11.56648,9,2,0,63.90452,6165.207912,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
8791,26054,1,79,33129.89,8.893585,19,0,0,71.44791,5964.710238000001,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
6007,18229,3,32,20447.16,9.188651,11,0,0,64.60955,5598.408561,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8873,152,2,53,118281.7,2.015143,17,0,1,71.21314,6386.697896,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
3311,135,4,51,29217.49,8.928833000000001,10,2,1,7.010649000000001,1308.5768369999998,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0
2543,10605,0,54,20985.69,8.552086,7,1,0,4.0442089999999995,991.6890152999999,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0
8683,5282,4,32,38645.12,10.77891,13,1,1,66.07094000000001,5753.259075,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
2377,257,0,19,43839.96,15.85825,14,2,0,9.933523,1853.873709,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
5953,28047,2,69,40954.06,3.489549,16,2,0,56.533609999999996,5216.8697950000005,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
9455,1785,5,49,54592.6,12.16623,17,1,0,57.37458,5468.30764,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0
5354,5524,2,57,54514.78,12.0364,11,0,1,54.607040000000005,4783.923527,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1038,9227,3,36,67235.07,12.78736044,11,1,0,2.606228436,1097.505591,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
7852,2057,1,62,76812.26,10.46668,13,0,2,65.64435999999999,5455.249378,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
6916,554,4,77,9926.73,8.216317,6,0,0,60.06802,5708.50306,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1
7329,1277,4,41,12083.45,7.7746889999999995,15,1,0,59.495169999999995,5274.614337,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3836,1130,3,85,29819.59,11.47175,8,0,1,22.115289999999998,2200.745774,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1
1609,1170,2,79,20802.1,10.84469394,11,0,0,11.21152941,1503.937766,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0
6384,6020,1,81,39464.48,7.685325,12,0,1,52.68581999999999,4878.104493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0
7743,746,2,69,30712.74,5.482104,11,0,0,69.88681,6537.94242,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
5275,10511,1,29,33341.83,7.397684,18,1,0,43.1183,4367.354584000001,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1584,22202,5,46,13862.09,12.55644716,8,1,0,5.970269701,966.6292325,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
5249,17732,2,64,12673.03,13.550139999999999,9,3,0,53.91548,4745.745988000001,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
2505,30141,7,66,29958.36,13.88216,15,0,0,5.5850040000000005,936.2693881000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1222,2581,4,32,20436.28,7.85989854,11,0,0,6.862244054,1476.644914,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
9018,8075,0,51,95509.68,6.652008,12,1,0,64.49231,5885.972229,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
4761,28,0,22,14612.3,13.17154,12,1,0,5.73926,1053.952202,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
3960,1921,0,68,55556.96,8.429886,12,2,0,10.29135,1859.062929,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0
707,671,3,80,16852.05,8.824004704,14,0,0,3.520675631,700.0569426,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
9445,655,0,20,47168.82,13.36237,14,0,0,70.63095,6280.352244,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0
3223,40340,2,70,37535.82,11.74644,11,1,0,1.862828,553.0231321,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
7560,53879,1,82,32833.84,17.76091,10,0,0,62.00464,5243.121015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
9533,843,3,55,11203.52,12.915389999999999,13,2,1,63.75865,5623.802264,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
5289,7122,7,18,57469.38,13.72489,12,0,1,62.10568000000001,6149.726033,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
3395,3078,1,80,53461.96,7.629733,16,1,1,9.074838,1097.005959,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0
4840,518,2,87,21790.0,12.83596,15,0,0,9.187823,941.2227255000001,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
9801,10184,0,51,33035.79,9.229967,10,2,0,50.85505,5234.1788,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
5838,4552,0,18,37829.04,5.543501999999999,8,1,0,50.46018,5066.934115999999,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
6266,17642,8,24,120864.5,11.6124,17,0,0,63.520469999999996,5789.828433,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
9366,2419,5,77,74732.97,7.48647,13,2,0,59.134890000000006,6078.532596,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
7837,5325,2,64,53254.75,9.496587,19,0,0,65.2394,5961.257871,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0
9550,35151,3,53,17580.02,8.689682000000001,12,3,0,64.67477,5790.905465,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2465,742,0,41,58940.98,9.320977000000001,10,2,1,3.761061,1151.905186,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0
8913,938,0,26,43027.81,9.832186,12,1,0,69.01116999999999,6406.743794,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0
6178,16902,6,58,15095.8,7.852913,20,0,0,60.36546,5799.053123,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
4633,1780,4,54,27152.87,10.641160000000001,12,1,0,5.924783000000001,880.8737877999998,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
698,659,0,43,23311.73,8.375886131,18,1,0,2.995498523,1300.689811,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
410,18731,4,22,9729.44,11.7174619,16,1,0,3.7785758819999997,1254.7256929999999,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
2323,1090,3,60,34515.01,7.908108,8,1,0,14.98386,2446.1879879999997,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0
3102,23590,0,50,16284.04,7.7168779999999995,15,0,0,8.33073,1171.237442,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0
705,14918,1,66,18893.5,8.367217945,16,1,0,19.28424826,1982.131752,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0
4728,1201,1,44,49425.3,7.762996,16,2,1,5.971951,875.6471402000001,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
3952,54464,3,48,60325.3,13.422920000000001,13,1,0,3.08219,1316.1262960000001,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
9270,4904,1,74,47565.54,9.966367,12,1,1,67.69779,6074.125643,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
8141,988,7,32,61649.66,11.75848,10,1,0,60.06981,5934.44869,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
1017,2638,6,65,38166.25,6.9818775870000005,12,1,0,9.907505405,1223.869565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
9948,101,3,77,80021.51,9.137266,13,1,0,64.41859000000001,5760.776706000001,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
9485,21825,2,22,57901.36,14.69873,11,0,0,68.30856,6572.634947,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0
4167,16681,1,31,88981.56,1.276438,10,0,0,18.67357,1971.6431890000001,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0
8585,59324,0,49,18852.52,11.36428,9,0,1,48.73343,4798.9108590000005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
9547,12760,3,23,45647.43,8.773330999999999,12,0,0,37.50261,3406.9342009999996,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2044,68,1,21,101907.8,9.485064999999999,11,0,1,2.051002,845.0925038999999,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0
5381,23530,3,41,24818.42,13.113879999999998,13,0,0,45.33017,4102.71703,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
103,19904,2,25,49158.49,10.24782033,9,1,0,17.22596021,1886.5319370000002,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
